Price,Close,High,Low,Open,Volume,Returns
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2020-05-28,279.2630920410156,282.83026634294305,278.59020322547445,280.8116280259469,90405200,-0.0018454785067582025
2020-05-29,280.5075988769531,281.0975055789317,276.03709567672706,278.79312538599464,119090800,0.004456395676356362
2020-06-01,281.64129638671875,282.2496560477979,279.3461430382761,279.86232187865164,55758300,0.004041592863453625
2020-06-02,283.9732971191406,284.01940158934775,281.2264946134768,282.56301791606984,74267200,0.008280038340754636
2020-06-03,287.7524719238281,288.71110167795837,285.687756880747,285.9642711705765,92567600,0.013308204831322445
2020-06-04,286.9966125488281,288.50829892721924,284.8950196754381,286.76617461038785,75794400,-0.0026267693547393778
2020-06-05,294.3522033691406,296.13117751305407,292.3427912854571,292.4073206597043,150524700,0.02562953881227803
2020-06-08,297.91021728515625,298.10377730263014,294.619556339926,295.16338657068064,73641200,0.012087607550719026
2020-06-09,295.6888122558594,297.9839655814591,294.37068560515496,295.23713467779834,77479200,-0.007456625857080179
2020-06-10,294.03887939453125,297.1636320853074,293.3199139807583,296.26953154628904,95000800,-0.0055799637759051945
2020-06-11,277.08782958984375,287.72485456232124,276.5348009447045,287.088843490775,209243600,-0.057649008320233563
2020-06-12,280.40618896484375,284.89511703902105,275.23517336126014,284.12084867680943,194678900,0.011975839501547014
2020-06-15,283.0238952636719,284.157660169738,273.52063590787077,274.70047715474163,135782700,0.009335408424798741
2020-06-16,288.471435546875,290.94175175021076,283.59538877660174,290.7942680866062,137627500,0.019247633766499073
2020-06-17,287.27313232421875,289.7895245404374,286.53571410151767,289.494557251357,83398900,-0.004153975316081304
2020-06-18,287.3837585449219,287.8630593266788,285.2913922059686,285.75226807945324,80828700,0.0003850907316256258
2020-06-19,285.7414855957031,291.0556161654006,283.78801540239226,290.86120433450185,135549600,-0.005714564238194608
2020-06-22,287.5745544433594,287.9726452105202,283.99168103206046,285.1396742223571,74649400,0.006415130249059597
2020-06-23,288.89837646484375,291.16661737693755,288.4910186826439,290.2315422514218,68471200,0.004603404581628556
2020-06-24,281.529052734375,287.47275466675853,279.68670319186737,286.8524506518255,132813500,-0.025508359792965174
2020-06-25,284.547119140625,284.8156113948789,278.9274573121908,280.95497926839084,89468000,0.010720266263594347
2020-06-26,277.7886962890625,283.6583442353024,277.2054609458412,283.44539821089415,127961000,-0.02375150685754246
2020-06-29,281.87152099609375,282.0103865578384,276.75180342802395,279.047817644744,79773300,0.014697591232375906
2020-06-30,285.482177734375,287.18568953468224,281.27902922068364,281.43640077884385,113394800,0.012809583336130359
2020-07-01,287.4819641113281,288.7503451312307,286.13955911726157,286.6024632366139,72396500,0.007004942980411988
2020-07-02,289.06512451171875,292.27768031873336,288.3985414313362,290.92597991049104,69344200,0.00550699034384472
2020-07-06,293.5274658203125,294.1107294816476,292.1480207030375,292.89792305234755,61713800,0.015437148691428648
2020-07-07,290.5001220703125,293.9626360095515,290.1205372836613,291.98142097461727,82910000,-0.010313664316010662
2020-07-08,292.7219543457031,292.8330467804831,289.5001607234168,291.268429066026,54638600,0.007648300660103802
2020-07-09,291.05560302734375,293.5738026050235,287.63010119071316,293.3330834182063,83354200,-0.005692607929200344
2020-07-10,294.02734375,294.29583596673046,289.55570377844214,290.99069480103924,57550400,0.010210216507589687
2020-07-13,291.4814453125,298.76755120134084,290.82412941270053,296.3789785176982,102997500,-0.008658713183032019
2020-07-14,295.2587890625,296.0364646272187,288.85218333396966,290.0557227964906,93657000,0.012959122478448881
2020-07-15,297.97137451171875,299.0730885288503,295.582773536278,298.48982484290724,87196500,0.009187145479501835
2020-07-16,296.989990234375,297.4436271652197,295.41610515280826,296.064182128376,54622500,-0.003293552204307937
2020-07-17,297.8509216308594,298.63786400423794,296.0178117997038,297.99905428671775,62774900,0.0028988566106384894
2020-07-20,300.2580261230469,301.00792826480625,296.83252557782833,297.5824277195877,56308800,0.008081574765683497
2020-07-21,300.89691162109375,302.6744474220615,299.90629013376923,302.23007759853067,57292200,0.00212778824365234
2020-07-22,302.60955810546875,302.92435765600635,300.42466501247185,300.5357574404662,57792900,0.0056918047950311745
2020-07-23,298.9990539550781,302.95227365409164,297.62887569233254,302.2486502737012,75738000,-0.01193122971063676
2020-07-24,297.0733642578125,298.1009978829927,295.56429224670165,297.1381776179841,73766600,-0.006440454147908281
2020-07-27,299.2397766113281,299.4156824584517,296.9715348479527,297.7677447223166,48293000,0.007292516307976893
2020-07-28,297.3417663574219,299.62851323652956,297.04550101803045,298.50826521947164,57495000,-0.006342773929989609
2020-07-29,300.998779296875,301.56353703162114,298.1843142537646,298.22135449541014,48454200,0.012299022045416885
2020-07-30,299.9248352050781,300.34146022234614,295.9253650050639,298.0176724547983,61861700,-0.0035679350404861365
2020-07-31,302.294921875,302.3967754817802,297.48997444346537,301.72092523828803,84986800,0.007902268807787438
2020-08-03,304.3965148925781,305.1649233400349,303.41516036766865,303.9613838671238,53077900,0.006952128089161791
2020-08-04,305.572265625,305.572265625,303.5354761943576,303.5354761943576,41917900,0.003862563054760404
2020-08-05,307.4701232910156,307.7293766896875,306.6091285143018,306.87762078191065,42697700,0.0062108308885096
2020-08-06,309.52545166015625,309.64581125004264,306.5628822900345,306.88692081970754,43679400,0.006684644176615739
2020-08-07,309.7475891113281,310.03458733084204,307.6459868706977,308.5532888812559,57308300,0.0007176710347418513
2020-08-10,310.6734619140625,310.85860660049394,308.25708784004365,310.20129069482834,44282100,0.0029891202878793433
2020-08-11,308.1089782714844,312.49732864539857,307.3776100870203,311.8585186843875,69601100,-0.008254595119835173
2020-08-12,312.40472412109375,313.18239962578446,310.5253345880685,310.55310770418515,53774400,0.013942293644634507
2020-08-13,311.8399963378906,313.1546565515217,310.9141880406208,311.6363173823542,41816100,-0.0018076800368237445
2020-08-14,311.8491516113281,312.3861360530641,310.7196647636338,311.45106096710737,47260400,2.9358881301400075e-05
2020-08-17,312.8398132324219,313.2379039279469,311.8584589230985,312.86758634482084,35481000,0.003176733417342925
2020-08-18,313.5156555175781,313.94151931492354,311.63623802939264,313.2378961470677,38733900,0.0021603461470363072
2020-08-19,312.21038818359375,314.41378852232265,311.64563034740496,313.8953380598651,68054200,-0.0041633242583357655
2020-08-20,313.182373046875,313.66378310318254,310.34940242970504,310.47900087610935,42207800,0.0031132367790072113
2020-08-21,314.2933349609375,314.51551985748154,312.5065039064949,312.84907662656065,55106600,0.003547332192595176
2020-08-24,317.47808837890625,317.55214058660636,314.26553352330154,316.7374250348169,48588700,0.010133060627469437
2020-08-25,318.5890808105469,318.6724001496487,316.87633016433045,318.0428574185985,38463400,0.0034994302671833566
2020-08-26,321.78314208984375,322.05160610805416,318.6354000636554,319.1816234759962,50790200,0.010025645797937077
2020-08-27,322.4867248535156,323.9402503595039,320.8202815655205,322.6533917850521,58034100,0.0021865121929707243
2020-08-28,324.56976318359375,324.6993898680201,322.32005647606724,323.5143567326901,48588900,0.006459299467363566
2020-08-31,323.3940124511719,325.23636145672884,323.1625604352609,324.3568607483191,66099200,-0.0036224900338507338
2020-09-01,326.4399108886719,326.54173620841556,323.3291812746038,324.2272161769494,54908700,0.009418536893783358
2020-09-02,331.1616516113281,332.1337390584206,327.20843195204856,328.3564534958987,69540000,0.014464348767288193
2020-09-03,319.7649841308594,329.939609637825,317.1727035996764,329.46743830195805,148011100,-0.03441421259078814
2020-09-04,317.1540832519531,322.02381457889834,310.0253496782676,320.44995778251706,139156300,-0.008165061868806056
2020-09-08,308.488525390625,317.2189177075403,308.1830211329874,311.7288539118445,114465300,-0.027322863929341357
2020-09-09,314.5803527832031,317.05224467136924,311.6362614536504,312.5065233571741,91462300,0.019747338689062532
2020-09-10,309.11810302734375,317.1170709136093,308.15525462087976,316.4597550247516,90569500,-0.01736360744570642
2020-09-11,309.2754821777344,311.9695874052841,306.44251137215093,310.9049136357937,84680200,0.0005091230466587326
2020-09-14,313.3489990234375,315.12656299224113,309.423581752998,312.450964043728,65605700,0.01317115995429008
2020-09-15,314.93218994140625,316.64491252017405,313.35830468946233,315.8116907852608,52920900,0.005052484363769594
2020-09-16,313.6822814941406,317.6076984750774,313.4045221348702,316.1727073391459,82096000,-0.003968817692145632
2020-09-17,310.9234619140625,312.6454800761472,308.2849025588815,308.8126200806032,91523300,-0.008794948719886952
2020-09-18,307.34381103515625,311.84265557573474,304.8527202209257,311.7311184298016,105877900,-0.011512964820569405
2020-09-21,303.92315673828125,304.0718823641687,299.05251304814635,302.7426843138475,99450800,-0.011129732156811567
2020-09-22,307.0185241699219,307.5762383546096,302.8914789163634,305.4104827833405,63612100,0.010184704136598999
2020-09-23,299.8984069824219,307.8550444577609,299.39646148581187,307.5761732411928,93112200,-0.023191164789650665
2020-09-24,300.6978454589844,303.7652309903187,297.2586315522572,298.5785542052481,76681300,0.0026656976427665846
2020-09-25,305.55926513671875,306.34932964784736,298.96901174206295,299.8427291414336,71069400,0.016167125076383293
2020-09-28,310.6343078613281,311.3500234799147,308.7380912248232,309.73267808300886,64584600,0.016609029094040384
2020-09-29,308.942626953125,311.17345533698654,308.24549131026066,310.4298553312067,51304000,-0.0054458920518152265
2020-09-30,311.2849426269531,314.4452844069557,309.4166104963907,309.61180048470607,104081100,0.0075817173464494125
2020-10-01,313.2834167480469,314.86357357981365,311.3965044009991,313.8875951945023,88698700,0.006420079635810483
2020-10-02,310.3089599609375,313.25553191340913,307.84575345799766,308.31981468995633,89431100,-0.009494459738676575
2020-10-05,315.8117370605469,315.9976228708577,312.3260589938609,312.37252335480844,45713100,0.01773322014389178
2020-10-06,311.3221740722656,318.0518759506169,310.810952625502,315.95116484965547,90128900,-0.014215947228777392
2020-10-07,316.7412109375,317.5498836075038,314.2593959883173,314.28728027464444,56999600,0.01740652390528563
2020-10-08,319.5483703613281,319.61344315918404,317.76369072876383,318.6839290178844,45242500,0.008862627681189394
2020-10-09,322.4020080566406,322.86676515968713,320.58016815532477,321.20292678815446,59528600,0.00893022139992694
2020-10-12,327.5887451171875,329.0666695728103,324.45628620496854,324.94892769017616,80388500,0.016087793906158554
2020-10-13,325.4508056640625,327.62586544984794,324.4841029704284,327.4492554856305,73255500,-0.006526290921137101
2020-10-14,323.4058532714844,327.1239098929824,322.67155751263357,326.02708999760546,57727900,-0.006283445476208072
2020-10-15,323.0062255859375,323.4895628194693,318.94425255390377,319.48335837720754,60357700,-0.0012356847642192026
2020-10-16,322.81097412109375,326.0270851078282,322.63436416489975,324.3632468520364,89501900,-0.0006044820482625779
2020-10-19,317.9031066894531,324.707127920646,317.0014769337468,324.0750651798359,68425600,-0.015203533414572146
2020-10-20,319.1765441894531,322.42984341706637,318.488712858615,319.25089283338775,60051900,0.004005740973283212
2020-10-21,318.5724182128906,321.3051922836969,318.2656626356345,319.1301040505876,63575000,-0.001892764326077545
2020-10-22,320.3198547363281,320.9054531842077,316.63898667803994,318.78616207591807,55399300,0.0054852097153927915
2020-10-23,321.4073791503906,321.60256916559945,318.9441724986455,321.54680058982547,49143900,0.003395120214941816
2020-10-26,315.46783447265625,318.8047870098494,311.9635478227528,318.0146942752638,91473000,-0.018479801843489074
2020-10-27,314.3802795410156,316.14635076728,314.1664810728045,315.81173928644967,65994100,-0.0034474352463179647
2020-10-28,303.635009765625,314.40807231318774,303.14236854012,308.69156758079595,127094300,-0.034179210576052554
2020-10-29,306.7210693359375,309.8999916354377,302.1757318242684,303.8674542744102,90597700,0.010163714562080983
2020-10-30,303.5235595703125,306.4515234799912,299.861271536879,305.14090511981635,120287300,-0.010424812917311899
2020-11-02,306.9256286621094,308.9333545578397,304.17424595094957,306.9256286621094,86068300,0.01120858326982277
2020-11-03,312.3446350097656,314.40815753311387,307.00923292891446,310.1695753283749,93294200,0.0176557636169965
2020-11-04,319.3252868652344,323.4151432960798,315.65369476603786,316.83416747960666,126959700,0.022349197242496288
2020-11-05,325.55303955078125,327.3656035607772,324.2703054349714,324.6235253644289,82039700,0.019502848479942658
2020-11-06,325.47869873046875,326.73354858554944,323.14560898928653,325.26490025051436,74973000,-0.0002283524073837251
2020-11-09,329.5685119628906,338.69634709260697,329.1037549200316,338.3152429134803,172304200,0.012565532701138915
2020-11-10,329.085205078125,330.1448364825855,325.8040211888103,328.57395526410835,85552000,-0.0014664838029794236
2020-11-11,331.52972412109375,332.3569767138765,330.0331920414915,331.2787372219084,58649000,0.007428225290129431
2020-11-12,328.31365966796875,331.5762631602293,326.5011242351162,330.5166034949924,67546200,-0.009700682078057965
2020-11-13,332.8590393066406,333.60263931693396,329.70797256583705,330.2284982463468,62892200,0.013844625420912138
2020-11-16,337.0139465332031,337.2091365588106,334.24398420061374,335.5360224634201,74541100,0.012482482780751036
2020-11-17,335.201416015625,336.4098015306876,333.0821247126404,334.5972374413552,66111000,-0.005378206261857366
2020-11-18,331.167236328125,336.0193003895728,331.1300478266748,335.4708905508718,70591300,-0.012035091424888122
2020-11-19,332.5614929199219,332.9332928188194,329.18735281356163,330.53515935939345,59940900,0.004210128415044645
2020-11-20,330.28424072265625,332.5057930917374,330.20989207411236,332.301298850092,70417300,-0.006847612383716228
2020-11-23,332.2641906738281,333.5283449368664,329.85675191808264,332.0968848992651,63230600,0.005994684901828196
2020-11-24,337.61810302734375,338.166512926915,333.9651195251979,334.8202565878615,62415900,0.016113419693702058
2020-11-25,337.0976257324219,337.56238283594644,336.0008057760693,337.5344985443959,45330900,-0.0015416154828632456
2020-11-27,338.0364685058594,338.51050149636137,337.0232729846608,338.19447004718523,28514100,0.0027850767901365092
2020-11-30,336.5399475097656,337.52523040523903,333.8536659148317,337.25566331375273,83872700,-0.004427099249700639
2020-12-01,340.2207336425781,341.76373042068883,339.20756669848805,339.80246932612914,74231400,0.010937144787858122
2020-12-02,340.9364318847656,341.09443337204704,338.52899414255984,339.1052882566728,45927000,0.002103629119027728
2020-12-03,340.84356689453125,342.2378382052782,339.7374427186835,340.8342626751724,62882000,-0.0002723821262544668
2020-12-04,343.7808532714844,343.7808532714844,341.3362262394426,341.4291833383519,50749900,0.008617696392849927
2020-12-07,343.0743408203125,343.56698213719176,341.8009110974276,343.00926802818253,48944300,-0.002055124491223359
2020-12-08,344.0782470703125,344.6452370556998,341.75446181901555,341.8009261774338,42458900,0.0029262061616137647
2020-12-09,340.9921875,344.8961289472367,340.1556306446288,344.7381274659571,74098300,-0.008969063277289524
2020-12-10,340.8807373046875,341.93106447513236,338.7428377218177,339.6165832994784,57735400,-0.00032684090544599087
2020-12-11,340.48095703125,340.8899454487729,337.65525497665703,339.17964314209337,57698600,-0.00117278634339546
2020-12-14,338.95660400390625,343.73429157077305,338.77999406137144,342.656080212638,69216200,-0.0044770581022651745
2020-12-15,343.5391540527344,343.5391540527344,340.12785278149966,341.50351566005907,63865300,0.013519577416982065
2020-12-16,344.0782470703125,344.99845695254,342.86986171972654,343.7529114618271,58420500,0.0015692331171526241
2020-12-17,346.0022888183594,346.2067830368827,344.89616486814447,345.7234459596987,64119500,0.005591872675559495
2020-12-18,344.6208801269531,346.4598301459107,342.6045672771739,346.2918111969569,136542300,-0.0039924842581935405
2020-12-21,343.3885803222656,353.2834348654009,337.9464259916311,340.690848610834,96386700,-0.003575812946196244
2020-12-22,342.809814453125,343.827300163514,341.68031614892215,343.71528756970014,47949000,-0.0016854546199452924
2020-12-23,343.117919921875,345.0315351063921,342.79119749130325,343.7806801753628,46201400,0.0008987650171028427
2020-12-24,344.4527587890625,344.4807619388975,343.00588190186073,343.5939480483956,26457900,0.0038903210519911635
2020-12-28,347.41192626953125,347.80397040676263,346.38509652628863,347.01050976482793,39000400,0.008590924023578195
2020-12-29,346.74908447265625,349.1201221557573,346.1609898693241,348.9427593868973,53680500,-0.0019079419753734728
2020-12-30,347.2438659667969,348.2800395515808,346.85182184412906,347.57058839397877,49455300,0.0014269150699939281
2020-12-31,349.0080871582031,349.73619745667565,346.5343809189973,347.04778143541307,78520700,0.005080640334694797
2021-01-04,344.2567443847656,350.47370017311397,340.5508422079817,350.34299981269083,110210800,-0.013613847209459462
2021-01-05,346.6278076171875,347.7199876295855,343.5660059125911,343.6126968288988,66426200,0.006887485201370058
2021-01-06,348.7001037597656,351.9019495167134,344.56481007436986,345.1155577412507,107997700,0.005978447478936166
2021-01-07,353.8809814453125,354.627751323345,350.9031888401878,351.0805516715233,68766800,0.014857688970222327
2021-01-08,355.8972473144531,356.1119286701362,352.01398178898427,355.27180554640364,71677200,0.005697581884468228
2021-01-11,353.4981384277344,355.26239380181204,352.5926652872222,352.71402176287364,51034700,-0.006741015573517584
2021-01-12,353.5728454589844,354.5903313155894,351.32316391848667,353.68488655633377,52547700,0.0002113364205602597
2021-01-13,354.5250244140625,355.52382255240764,352.7140778450941,353.4981946346309,45303600,0.0026930205962001352
2021-01-14,353.2834777832031,355.7758723579935,352.94743994612014,355.27178711492945,49989100,-0.0035019999869158047
2021-01-15,350.7070007324219,352.46191196389094,348.84004843357997,351.65913614935596,107160000,-0.007292945220501723
2021-01-19,353.4608154296875,354.0022476674901,351.68721605615525,353.1714400392003,51233300,0.007852180571002343
2021-01-20,358.35223388671875,359.19235686721606,355.3650983033549,355.7571424001168,61836100,0.01383864418205727
